a,a,a,4,4
Juan Pablo,Bradesco,2147483647,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
,,-858993460,0
